Source,Target,Type,Id,Label,timeset,Weight
http://www.wikidata.org/entity/Q16579621,http://www.wikidata.org/entity/Q720666,Undirected,31529,,,6
http://www.wikidata.org/entity/Q16603540,http://www.wikidata.org/entity/Q21388232,Undirected,31530,,,2
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q1817129,Undirected,31531,,,742
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q18645754,Undirected,31532,,,14
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q21393792,Undirected,31533,,,16
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q21507043,Undirected,31534,,,8
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q2698829,Undirected,31535,,,428
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q28935131,Undirected,31536,,,2
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q3046674,Undirected,31537,,,64
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q4231273,Undirected,31538,,,2
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q4284790,Undirected,31539,,,4
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q5040801,Undirected,31540,,,6
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q535104,Undirected,31541,,,4
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q55217391,Undirected,31542,,,10
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q5547748,Undirected,31543,,,42
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q5645245,Undirected,31544,,,4
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q5668680,Undirected,31545,,,20
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q7372334,Undirected,31546,,,3538
http://www.wikidata.org/entity/Q16625476,http://www.wikidata.org/entity/Q86810147,Undirected,31547,,,8
http://www.wikidata.org/entity/Q16625476,https://orcid.org/0000-0001-7698-3945,Undirected,31548,,,2
http://www.wikidata.org/entity/Q16632841,http://www.wikidata.org/entity/Q4468157,Undirected,31549,,,2
http://www.wikidata.org/entity/Q16632841,https://orcid.org/0000-0003-4799-4877,Undirected,31550,,,2
http://www.wikidata.org/entity/Q1663463,http://www.wikidata.org/entity/Q746034,Undirected,31551,,,2
http://www.wikidata.org/entity/Q16647536,https://orcid.org/0000-0001-8806-5527,Undirected,31552,,,2
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q1669326,Undirected,31553,,,2
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q19359323,Undirected,31554,,,180
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q20354041,Undirected,31555,,,4
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q2458459,Undirected,31556,,,4
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q2504754,Undirected,31557,,,2
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q3036247,Undirected,31558,,,2
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q347356,Undirected,31559,,,174
http://www.wikidata.org/entity/Q16648094,http://www.wikidata.org/entity/Q379580,Undirected,31560,,,362
http://www.wikidata.org/entity/Q16649316,http://www.wikidata.org/entity/Q21340599,Undirected,31561,,,94
http://www.wikidata.org/entity/Q16649316,http://www.wikidata.org/entity/Q21607578,Undirected,31562,,,6
http://www.wikidata.org/entity/Q16649316,http://www.wikidata.org/entity/Q5588809,Undirected,31563,,,66
http://www.wikidata.org/entity/Q16649316,http://www.wikidata.org/entity/Q610981,Undirected,31564,,,4
http://www.wikidata.org/entity/Q16649424,http://www.wikidata.org/entity/Q2037491,Undirected,31565,,,2
http://www.wikidata.org/entity/Q16649424,http://www.wikidata.org/entity/Q3356303,Undirected,31566,,,2
http://www.wikidata.org/entity/Q16649424,http://www.wikidata.org/entity/Q610981,Undirected,31567,,,2
http://www.wikidata.org/entity/Q16649774,http://www.wikidata.org/entity/Q1786150,Undirected,31568,,,2
http://www.wikidata.org/entity/Q16649774,http://www.wikidata.org/entity/Q2037491,Undirected,31569,,,18
http://www.wikidata.org/entity/Q16649774,http://www.wikidata.org/entity/Q21521593,Undirected,31570,,,2
http://www.wikidata.org/entity/Q16649774,http://www.wikidata.org/entity/Q4263287,Undirected,31571,,,2
http://www.wikidata.org/entity/Q16649774,http://www.wikidata.org/entity/Q893022,Undirected,31572,,,2
http://www.wikidata.org/entity/Q16650404,http://www.wikidata.org/entity/Q16650632,Undirected,31573,,,2
http://www.wikidata.org/entity/Q16650404,http://www.wikidata.org/entity/Q21340599,Undirected,31574,,,2
http://www.wikidata.org/entity/Q16650404,http://www.wikidata.org/entity/Q5588809,Undirected,31575,,,8
http://www.wikidata.org/entity/Q16650404,http://www.wikidata.org/entity/Q96023274,Undirected,31576,,,2
http://www.wikidata.org/entity/Q16650555,http://www.wikidata.org/entity/Q6015981,Undirected,31577,,,4
http://www.wikidata.org/entity/Q16650555,http://www.wikidata.org/entity/Q6252228,Undirected,31578,,,2
http://www.wikidata.org/entity/Q16650632,http://www.wikidata.org/entity/Q5931539,Undirected,31579,,,4
http://www.wikidata.org/entity/Q16650632,http://www.wikidata.org/entity/Q610981,Undirected,31580,,,18
http://www.wikidata.org/entity/Q16650632,http://www.wikidata.org/entity/Q6143368,Undirected,31581,,,6
http://www.wikidata.org/entity/Q16658344,https://orcid.org/0000-0002-7686-8610,Undirected,31582,,,2
http://www.wikidata.org/entity/Q16671329,http://www.wikidata.org/entity/Q3506448,Undirected,31583,,,10
http://www.wikidata.org/entity/Q16671329,http://www.wikidata.org/entity/Q98280,Undirected,31584,,,2
http://www.wikidata.org/entity/Q16671329,https://orcid.org/0000-0003-3902-3827,Undirected,31585,,,2
http://www.wikidata.org/entity/Q1669326,http://www.wikidata.org/entity/Q4924825,Undirected,31586,,,62
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q21393448,Undirected,31587,,,26
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q21505777,Undirected,31588,,,2
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q21608563,Undirected,31589,,,2
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q3090721,Undirected,31590,,,10
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q4087521,Undirected,31591,,,72
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q4357043,Undirected,31592,,,14
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q4530123,Undirected,31593,,,2
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q5541891,Undirected,31594,,,2
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q5799961,Undirected,31595,,,32
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q6000720,Undirected,31596,,,2
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q6135471,Undirected,31597,,,1328
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q6136300,Undirected,31598,,,20
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q7046955,Undirected,31599,,,12
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q7051918,Undirected,31600,,,20
http://www.wikidata.org/entity/Q16744919,http://www.wikidata.org/entity/Q7365114,Undirected,31601,,,330
http://www.wikidata.org/entity/Q16744919,https://orcid.org/0000-0003-4013-3804,Undirected,31602,,,2
http://www.wikidata.org/entity/Q16750975,http://www.wikidata.org/entity/Q21338891,Undirected,31603,,,14
http://www.wikidata.org/entity/Q16750975,http://www.wikidata.org/entity/Q5460365,Undirected,31604,,,6
http://www.wikidata.org/entity/Q1680148,http://www.wikidata.org/entity/Q21539286,Undirected,31605,,,2
http://www.wikidata.org/entity/Q1680519,http://www.wikidata.org/entity/Q99342591,Undirected,31606,,,14
http://www.wikidata.org/entity/Q1682880,http://www.wikidata.org/entity/Q21062229,Undirected,31607,,,8
http://www.wikidata.org/entity/Q1685853,http://www.wikidata.org/entity/Q55699616,Undirected,31608,,,40
http://www.wikidata.org/entity/Q1685853,http://www.wikidata.org/entity/Q730026,Undirected,31609,,,2
http://www.wikidata.org/entity/Q16864,http://www.wikidata.org/entity/Q21607975,Undirected,31610,,,2
http://www.wikidata.org/entity/Q16869077,http://www.wikidata.org/entity/Q610981,Undirected,31611,,,2
http://www.wikidata.org/entity/Q16941959,http://www.wikidata.org/entity/Q47127579,Undirected,31612,,,2
http://www.wikidata.org/entity/Q16941959,http://www.wikidata.org/entity/Q6015981,Undirected,31613,,,4
http://www.wikidata.org/entity/Q16944137,http://www.wikidata.org/entity/Q290343,Undirected,31614,,,2
http://www.wikidata.org/entity/Q16944137,http://www.wikidata.org/entity/Q614801,Undirected,31615,,,4
http://www.wikidata.org/entity/Q17000830,http://www.wikidata.org/entity/Q21339335,Undirected,31616,,,2
http://www.wikidata.org/entity/Q17000830,http://www.wikidata.org/entity/Q5799961,Undirected,31617,,,12
http://www.wikidata.org/entity/Q17000830,https://orcid.org/0000-0003-4013-3804,Undirected,31618,,,4
http://www.wikidata.org/entity/Q17004596,http://www.wikidata.org/entity/Q7288153,Undirected,31619,,,2
http://www.wikidata.org/entity/Q1701052,http://www.wikidata.org/entity/Q7087177,Undirected,31620,,,2
http://www.wikidata.org/entity/Q1701108,http://www.wikidata.org/entity/Q21392418,Undirected,31621,,,10
http://www.wikidata.org/entity/Q1701108,http://www.wikidata.org/entity/Q4798203,Undirected,31622,,,2708
http://www.wikidata.org/entity/Q1701108,http://www.wikidata.org/entity/Q650220,Undirected,31623,,,2766
http://www.wikidata.org/entity/Q1701108,http://www.wikidata.org/entity/Q721062,Undirected,31624,,,78
http://www.wikidata.org/entity/Q1701108,http://www.wikidata.org/entity/Q780105,Undirected,31625,,,80
http://www.wikidata.org/entity/Q1701108,http://www.wikidata.org/entity/Q892151,Undirected,31626,,,2
http://www.wikidata.org/entity/Q1701160,http://www.wikidata.org/entity/Q379580,Undirected,31627,,,2
http://www.wikidata.org/entity/Q1701160,http://www.wikidata.org/entity/Q7377264,Undirected,31628,,,24
http://www.wikidata.org/entity/Q1701169,http://www.wikidata.org/entity/Q21395638,Undirected,31629,,,124
http://www.wikidata.org/entity/Q17053407,http://www.wikidata.org/entity/Q5077883,Undirected,31630,,,2
http://www.wikidata.org/entity/Q17053407,http://www.wikidata.org/entity/Q8777414,Undirected,31631,,,2
http://www.wikidata.org/entity/Q1706587,http://www.wikidata.org/entity/Q213922,Undirected,31632,,,4
http://www.wikidata.org/entity/Q1706587,http://www.wikidata.org/entity/Q21505334,Undirected,31633,,,4
http://www.wikidata.org/entity/Q1706753,http://www.wikidata.org/entity/Q19960053,Undirected,31634,,,28
http://www.wikidata.org/entity/Q1706753,http://www.wikidata.org/entity/Q6118169,Undirected,31635,,,2
http://www.wikidata.org/entity/Q17119718,https://orcid.org/0000-0002-7686-8610,Undirected,31636,,,2
http://www.wikidata.org/entity/Q17119921,http://www.wikidata.org/entity/Q94522,Undirected,31637,,,2
http://www.wikidata.org/entity/Q17120542,https://orcid.org/0000-0002-7686-8610,Undirected,31638,,,6
http://www.wikidata.org/entity/Q17194755,http://www.wikidata.org/entity/Q21609912,Undirected,31639,,,2
http://www.wikidata.org/entity/Q17194755,http://www.wikidata.org/entity/Q4154201,Undirected,31640,,,22
http://www.wikidata.org/entity/Q17194755,https://orcid.org/0000-0003-3375-7408,Undirected,31641,,,2
http://www.wikidata.org/entity/Q17195625,http://www.wikidata.org/entity/Q937626,Undirected,31642,,,2
http://www.wikidata.org/entity/Q1731499,http://www.wikidata.org/entity/Q61266,Undirected,31643,,,2
http://www.wikidata.org/entity/Q17381047,http://www.wikidata.org/entity/Q21339039,Undirected,31644,,,6
http://www.wikidata.org/entity/Q17381859,http://www.wikidata.org/entity/Q94522,Undirected,31645,,,8
http://www.wikidata.org/entity/Q17403916,http://www.wikidata.org/entity/Q7365114,Undirected,31646,,,6
http://www.wikidata.org/entity/Q17418645,http://www.wikidata.org/entity/Q21506537,Undirected,31647,,,4
http://www.wikidata.org/entity/Q17418645,http://www.wikidata.org/entity/Q21515813,Undirected,31648,,,4
http://www.wikidata.org/entity/Q17418645,http://www.wikidata.org/entity/Q21516477,Undirected,31649,,,86
http://www.wikidata.org/entity/Q17418645,http://www.wikidata.org/entity/Q6167727,Undirected,31650,,,2
http://www.wikidata.org/entity/Q17418645,http://www.wikidata.org/entity/Q94668599,Undirected,31651,,,4
http://www.wikidata.org/entity/Q17418645,http://www.wikidata.org/entity/Q95970921,Undirected,31652,,,2
http://www.wikidata.org/entity/Q17418645,https://orcid.org/0000-0001-8229-7466,Undirected,31653,,,2
http://www.wikidata.org/entity/Q17418645,https://orcid.org/0000-0001-8549-8933,Undirected,31654,,,40
http://www.wikidata.org/entity/Q17418645,https://orcid.org/0000-0002-6828-2687,Undirected,31655,,,206
http://www.wikidata.org/entity/Q17418645,https://orcid.org/0000-0003-0761-9116,Undirected,31656,,,1074
http://www.wikidata.org/entity/Q17447006,http://www.wikidata.org/entity/Q6546991,Undirected,31657,,,8
http://www.wikidata.org/entity/Q17579846,http://www.wikidata.org/entity/Q21387738,Undirected,31658,,,2
http://www.wikidata.org/entity/Q17579846,http://www.wikidata.org/entity/Q21387753,Undirected,31659,,,346
http://www.wikidata.org/entity/Q17579846,http://www.wikidata.org/entity/Q4105706,Undirected,31660,,,8
http://www.wikidata.org/entity/Q17579846,http://www.wikidata.org/entity/Q5869070,Undirected,31661,,,4
http://www.wikidata.org/entity/Q17579846,http://www.wikidata.org/entity/Q7360815,Undirected,31662,,,14
http://www.wikidata.org/entity/Q1766860,http://www.wikidata.org/entity/Q68637,Undirected,31663,,,1842
http://www.wikidata.org/entity/Q1773640,http://www.wikidata.org/entity/Q2037491,Undirected,31664,,,12
http://www.wikidata.org/entity/Q1773640,http://www.wikidata.org/entity/Q332617,Undirected,31665,,,4
http://www.wikidata.org/entity/Q1773640,http://www.wikidata.org/entity/Q4428698,Undirected,31666,,,2
http://www.wikidata.org/entity/Q1773640,http://www.wikidata.org/entity/Q610981,Undirected,31667,,,2
http://www.wikidata.org/entity/Q1782494,http://www.wikidata.org/entity/Q610981,Undirected,31668,,,2
http://www.wikidata.org/entity/Q1786150,http://www.wikidata.org/entity/Q2037491,Undirected,31669,,,30
http://www.wikidata.org/entity/Q1786150,http://www.wikidata.org/entity/Q21521593,Undirected,31670,,,86
http://www.wikidata.org/entity/Q1786150,http://www.wikidata.org/entity/Q3356303,Undirected,31671,,,2
http://www.wikidata.org/entity/Q1786150,http://www.wikidata.org/entity/Q5666633,Undirected,31672,,,24
http://www.wikidata.org/entity/Q1786150,http://www.wikidata.org/entity/Q719778,Undirected,31673,,,2
http://www.wikidata.org/entity/Q1786150,http://www.wikidata.org/entity/Q96023274,Undirected,31674,,,10
http://www.wikidata.org/entity/Q1791098,http://www.wikidata.org/entity/Q21607975,Undirected,31675,,,2
http://www.wikidata.org/entity/Q1791098,http://www.wikidata.org/entity/Q2848283,Undirected,31676,,,12
http://www.wikidata.org/entity/Q1791098,http://www.wikidata.org/entity/Q528922,Undirected,31677,,,18
http://www.wikidata.org/entity/Q1791098,http://www.wikidata.org/entity/Q5651502,Undirected,31678,,,2
http://www.wikidata.org/entity/Q1791098,http://www.wikidata.org/entity/Q72701,Undirected,31679,,,2
http://www.wikidata.org/entity/Q1791098,http://www.wikidata.org/entity/Q8963904,Undirected,31680,,,16
http://www.wikidata.org/entity/Q1794758,https://orcid.org/0000-0002-7686-8610,Undirected,31681,,,38
http://www.wikidata.org/entity/Q18154321,http://www.wikidata.org/entity/Q6167550,Undirected,31682,,,16
http://www.wikidata.org/entity/Q18166629,http://www.wikidata.org/entity/Q3090721,Undirected,31683,,,2
http://www.wikidata.org/entity/Q18166629,http://www.wikidata.org/entity/Q6012831,Undirected,31684,,,204
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q21338865,Undirected,31685,,,6
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q21507043,Undirected,31686,,,130
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q2698829,Undirected,31687,,,1204
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q3093467,Undirected,31688,,,10
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q3423003,Undirected,31689,,,12
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q4105706,Undirected,31690,,,6
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q5040801,Undirected,31691,,,2
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q5585136,Undirected,31692,,,128
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q7372334,Undirected,31693,,,1732
http://www.wikidata.org/entity/Q1817129,http://www.wikidata.org/entity/Q97572714,Undirected,31694,,,2846
http://www.wikidata.org/entity/Q18205408,http://www.wikidata.org/entity/Q21509803,Undirected,31695,,,2
http://www.wikidata.org/entity/Q18205408,http://www.wikidata.org/entity/Q2656885,Undirected,31696,,,30
http://www.wikidata.org/entity/Q18205408,http://www.wikidata.org/entity/Q2840308,Undirected,31697,,,20
http://www.wikidata.org/entity/Q18205408,http://www.wikidata.org/entity/Q5958294,Undirected,31698,,,2
http://www.wikidata.org/entity/Q18205408,http://www.wikidata.org/entity/Q87901404,Undirected,31699,,,46
http://www.wikidata.org/entity/Q1820765,http://www.wikidata.org/entity/Q21339496,Undirected,31700,,,116
http://www.wikidata.org/entity/Q1820765,http://www.wikidata.org/entity/Q21340663,Undirected,31701,,,4
http://www.wikidata.org/entity/Q18218050,http://www.wikidata.org/entity/Q2958972,Undirected,31702,,,112
http://www.wikidata.org/entity/Q18224792,http://www.wikidata.org/entity/Q18548524,Undirected,31703,,,4
http://www.wikidata.org/entity/Q18237151,http://www.wikidata.org/entity/Q4439520,Undirected,31704,,,2
http://www.wikidata.org/entity/Q18243099,http://www.wikidata.org/entity/Q2617258,Undirected,31705,,,2
http://www.wikidata.org/entity/Q18243099,http://www.wikidata.org/entity/Q346126,Undirected,31706,,,6366
http://www.wikidata.org/entity/Q18243099,http://www.wikidata.org/entity/Q5817751,Undirected,31707,,,4
http://www.wikidata.org/entity/Q18243099,http://www.wikidata.org/entity/Q674391,Undirected,31708,,,94
http://www.wikidata.org/entity/Q18244795,http://www.wikidata.org/entity/Q5965480,Undirected,31709,,,2
http://www.wikidata.org/entity/Q18246582,http://www.wikidata.org/entity/Q21610895,Undirected,31710,,,2
http://www.wikidata.org/entity/Q18246582,http://www.wikidata.org/entity/Q5547566,Undirected,31711,,,4
http://www.wikidata.org/entity/Q18246582,http://www.wikidata.org/entity/Q5932875,Undirected,31712,,,2
http://www.wikidata.org/entity/Q18246582,http://www.wikidata.org/entity/Q6211596,Undirected,31713,,,6
http://www.wikidata.org/entity/Q18286714,http://www.wikidata.org/entity/Q4360385,Undirected,31714,,,2
http://www.wikidata.org/entity/Q18286714,http://www.wikidata.org/entity/Q73160,Undirected,31715,,,40
http://www.wikidata.org/entity/Q18325771,http://www.wikidata.org/entity/Q21517418,Undirected,31716,,,4
http://www.wikidata.org/entity/Q18325771,http://www.wikidata.org/entity/Q3568593,Undirected,31717,,,2
http://www.wikidata.org/entity/Q18349258,http://www.wikidata.org/entity/Q2504754,Undirected,31718,,,2
http://www.wikidata.org/entity/Q18349258,http://www.wikidata.org/entity/Q5487180,Undirected,31719,,,2
http://www.wikidata.org/entity/Q18349258,http://www.wikidata.org/entity/Q5696688,Undirected,31720,,,36
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q21609912,Undirected,31721,,,20
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q21715144,Undirected,31722,,,2
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q4107205,Undirected,31723,,,76
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q4579325,Undirected,31724,,,4
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q5450599,Undirected,31725,,,20
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q5450690,Undirected,31726,,,2
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q5615062,Undirected,31727,,,848
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q7360773,Undirected,31728,,,4
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q7360815,Undirected,31729,,,2088
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q937626,Undirected,31730,,,8
http://www.wikidata.org/entity/Q1843500,http://www.wikidata.org/entity/Q94522,Undirected,31731,,,16
http://www.wikidata.org/entity/Q1848893,http://www.wikidata.org/entity/Q79107,Undirected,31732,,,2
http://www.wikidata.org/entity/Q18538406,http://www.wikidata.org/entity/Q18545180,Undirected,31733,,,18
http://www.wikidata.org/entity/Q18538406,http://www.wikidata.org/entity/Q21607005,Undirected,31734,,,2
http://www.wikidata.org/entity/Q18545180,http://www.wikidata.org/entity/Q21522900,Undirected,31735,,,2
http://www.wikidata.org/entity/Q18545180,http://www.wikidata.org/entity/Q21607005,Undirected,31736,,,4
http://www.wikidata.org/entity/Q18545180,http://www.wikidata.org/entity/Q6067147,Undirected,31737,,,2
http://www.wikidata.org/entity/Q18545180,http://www.wikidata.org/entity/Q622276,Undirected,31738,,,4
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q18548822,Undirected,31739,,,6
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q21506629,Undirected,31740,,,2
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q21513956,Undirected,31741,,,4
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q21514418,Undirected,31742,,,2
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q21610818,Undirected,31743,,,10
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q622276,Undirected,31744,,,116
http://www.wikidata.org/entity/Q18545546,http://www.wikidata.org/entity/Q720666,Undirected,31745,,,60
http://www.wikidata.org/entity/Q18548822,http://www.wikidata.org/entity/Q21513956,Undirected,31746,,,8
http://www.wikidata.org/entity/Q18548822,http://www.wikidata.org/entity/Q4153111,Undirected,31747,,,6
http://www.wikidata.org/entity/Q18548822,http://www.wikidata.org/entity/Q720666,Undirected,31748,,,6
http://www.wikidata.org/entity/Q18600335,http://www.wikidata.org/entity/Q19521880,Undirected,31749,,,2
http://www.wikidata.org/entity/Q18600335,http://www.wikidata.org/entity/Q6530702,Undirected,31750,,,6
http://www.wikidata.org/entity/Q18633472,http://www.wikidata.org/entity/Q21341060,Undirected,31751,,,32
http://www.wikidata.org/entity/Q18633472,http://www.wikidata.org/entity/Q21387738,Undirected,31752,,,2
http://www.wikidata.org/entity/Q1863629,http://www.wikidata.org/entity/Q2332170,Undirected,31753,,,2
http://www.wikidata.org/entity/Q18640601,http://www.wikidata.org/entity/Q21339137,Undirected,31754,,,2
http://www.wikidata.org/entity/Q18640601,http://www.wikidata.org/entity/Q2868331,Undirected,31755,,,4
http://www.wikidata.org/entity/Q18640601,http://www.wikidata.org/entity/Q36499760,Undirected,31756,,,240
http://www.wikidata.org/entity/Q18670638,http://www.wikidata.org/entity/Q99639293,Undirected,31757,,,44
http://www.wikidata.org/entity/Q18679072,http://www.wikidata.org/entity/Q221912,Undirected,31758,,,28
http://www.wikidata.org/entity/Q18708357,http://www.wikidata.org/entity/Q63764,Undirected,31759,,,26
http://www.wikidata.org/entity/Q1871480,http://www.wikidata.org/entity/Q983999,Undirected,31760,,,32
http://www.wikidata.org/entity/Q18716123,http://www.wikidata.org/entity/Q24890352,Undirected,31761,,,4
http://www.wikidata.org/entity/Q1871895,http://www.wikidata.org/entity/Q250148,Undirected,31762,,,6
http://www.wikidata.org/entity/Q1871895,http://www.wikidata.org/entity/Q6291468,Undirected,31763,,,28
http://www.wikidata.org/entity/Q1871895,http://www.wikidata.org/entity/Q75991587,Undirected,31764,,,10
http://www.wikidata.org/entity/Q1871895,http://www.wikidata.org/entity/Q87204685,Undirected,31765,,,2812
http://www.wikidata.org/entity/Q1871895,https://orcid.org/0000-0003-4013-3804,Undirected,31766,,,2
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q2340063,Undirected,31767,,,2
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q2656885,Undirected,31768,,,20
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q4164135,Undirected,31769,,,2
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q711591,Undirected,31770,,,4
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q8344897,Undirected,31771,,,4
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q87901404,Undirected,31772,,,2
http://www.wikidata.org/entity/Q1873929,http://www.wikidata.org/entity/Q968961,Undirected,31773,,,2
http://www.wikidata.org/entity/Q18756405,http://www.wikidata.org/entity/Q3184048,Undirected,31774,,,2
http://www.wikidata.org/entity/Q18761973,http://www.wikidata.org/entity/Q3046674,Undirected,31775,,,2
http://www.wikidata.org/entity/Q18761973,http://www.wikidata.org/entity/Q4230109,Undirected,31776,,,2
http://www.wikidata.org/entity/Q18763674,http://www.wikidata.org/entity/Q21341785,Undirected,31777,,,4
http://www.wikidata.org/entity/Q18763674,http://www.wikidata.org/entity/Q2831410,Undirected,31778,,,30
http://www.wikidata.org/entity/Q18763674,http://www.wikidata.org/entity/Q6170741,Undirected,31779,,,10
http://www.wikidata.org/entity/Q18763674,http://www.wikidata.org/entity/Q951746,Undirected,31780,,,12
http://www.wikidata.org/entity/Q18818501,http://www.wikidata.org/entity/Q8963054,Undirected,31781,,,2
http://www.wikidata.org/entity/Q18818801,http://www.wikidata.org/entity/Q19115006,Undirected,31782,,,4
http://www.wikidata.org/entity/Q18818832,http://www.wikidata.org/entity/Q5345292,Undirected,31783,,,4
http://www.wikidata.org/entity/Q18818832,https://orcid.org/0000-0001-8549-8933,Undirected,31784,,,2
http://www.wikidata.org/entity/Q1884616,http://www.wikidata.org/entity/Q21608875,Undirected,31785,,,2
http://www.wikidata.org/entity/Q18911682,http://www.wikidata.org/entity/Q289681,Undirected,31786,,,54
http://www.wikidata.org/entity/Q18982718,http://www.wikidata.org/entity/Q5666633,Undirected,31787,,,2
http://www.wikidata.org/entity/Q18983001,http://www.wikidata.org/entity/Q21339335,Undirected,31788,,,36
http://www.wikidata.org/entity/Q18983001,http://www.wikidata.org/entity/Q3565925,Undirected,31789,,,2
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q21392177,Undirected,31790,,,734
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q4795296,Undirected,31791,,,2
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q5294994,Undirected,31792,,,14
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q5733652,Undirected,31793,,,14
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q6231874,Undirected,31794,,,2
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q930525,Undirected,31795,,,2
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q99074820,Undirected,31796,,,48
http://www.wikidata.org/entity/Q18983548,http://www.wikidata.org/entity/Q99372777,Undirected,31797,,,2
