"","person_id_1","person_id_2","records"
"2436","http://www.wikidata.org/entity/Q22113085","http://www.wikidata.org/entity/Q61814950",9868
"2437","http://www.wikidata.org/entity/Q22113085","http://www.wikidata.org/entity/Q6829044",6
"2438","http://www.wikidata.org/entity/Q22113085","http://www.wikidata.org/entity/Q68797376",33966
"2439","http://www.wikidata.org/entity/Q22113085","https://orcid.org/0000-0003-0665-2977",248
"2440","http://www.wikidata.org/entity/Q22113097","http://www.wikidata.org/entity/Q22113468",80
"2441","http://www.wikidata.org/entity/Q22113150","http://www.wikidata.org/entity/Q22113468",102
"2442","http://www.wikidata.org/entity/Q22113150","http://www.wikidata.org/entity/Q4723291",2
"2443","http://www.wikidata.org/entity/Q22113150","https://orcid.org/0000-0001-8549-8933",2
"2444","http://www.wikidata.org/entity/Q22113150","https://orcid.org/0000-0003-3416-1286",76
"2445","http://www.wikidata.org/entity/Q22113468","http://www.wikidata.org/entity/Q3791475",326
"2446","http://www.wikidata.org/entity/Q22113468","http://www.wikidata.org/entity/Q41971951",148
"2447","http://www.wikidata.org/entity/Q22113468","http://www.wikidata.org/entity/Q5077706",268
"2448","http://www.wikidata.org/entity/Q22113468","https://orcid.org/0000-0002-2204-8414",28
"2449","http://www.wikidata.org/entity/Q22113468","https://orcid.org/0000-0003-0761-9116",68
"2450","http://www.wikidata.org/entity/Q22113468","https://orcid.org/0000-0003-3416-1286",140
"2451","http://www.wikidata.org/entity/Q22114212","https://orcid.org/0000-0002-1569-9403",72
"2452","http://www.wikidata.org/entity/Q2214976","http://www.wikidata.org/entity/Q3429111",2
"2453","http://www.wikidata.org/entity/Q2214976","http://www.wikidata.org/entity/Q4753777",4
"2454","http://www.wikidata.org/entity/Q223963","http://www.wikidata.org/entity/Q377094",4
"2455","http://www.wikidata.org/entity/Q2259136","http://www.wikidata.org/entity/Q6141779",2
"2456","http://www.wikidata.org/entity/Q2259136","https://orcid.org/0000-0002-7619-824X",4
"2457","http://www.wikidata.org/entity/Q2262181","http://www.wikidata.org/entity/Q94686252",10
"2458","http://www.wikidata.org/entity/Q2274739","http://www.wikidata.org/entity/Q290343",6
"2459","http://www.wikidata.org/entity/Q2274739","http://www.wikidata.org/entity/Q3082601",188
"2460","http://www.wikidata.org/entity/Q22807465","http://www.wikidata.org/entity/Q250148",2
"2461","http://www.wikidata.org/entity/Q22807465","http://www.wikidata.org/entity/Q2695559",134
"2462","http://www.wikidata.org/entity/Q230491","http://www.wikidata.org/entity/Q512471",4
"2463","http://www.wikidata.org/entity/Q2311485","http://www.wikidata.org/entity/Q2657692",2
"2464","http://www.wikidata.org/entity/Q2311485","http://www.wikidata.org/entity/Q65939551",234
"2465","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q2495258",2
"2466","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q250148",14
"2467","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q2600470",2
"2468","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q2848283",16
"2469","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q4077471",10
"2470","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q4107602",4
"2471","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q4284790",2
"2472","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q5018643",2
"2473","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q545888",2
"2474","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q5645245",12
"2475","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q6054688",8
"2476","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q721062",2
"2477","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q72701",4
"2478","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q77131",2
"2479","http://www.wikidata.org/entity/Q2326803","http://www.wikidata.org/entity/Q8963904",6
"2480","http://www.wikidata.org/entity/Q2326803","https://orcid.org/0000-0002-5874-6353",2
"2481","http://www.wikidata.org/entity/Q2329574","http://www.wikidata.org/entity/Q635604",14
"2482","http://www.wikidata.org/entity/Q2329574","http://www.wikidata.org/entity/Q733709",56
"2483","http://www.wikidata.org/entity/Q2329574","https://orcid.org/0000-0002-8843-0317",2
"2484","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q3184048",6
"2485","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q329324",14
"2486","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q3298330",2
"2487","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q4212529",8
"2488","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q4269433",680
"2489","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q5450599",2
"2490","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q5744303",26
"2491","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q5958234",4
"2492","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q6001596",4
"2493","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q6090892",2
"2494","http://www.wikidata.org/entity/Q2330447","http://www.wikidata.org/entity/Q6093998",4
"2495","http://www.wikidata.org/entity/Q2332170","http://www.wikidata.org/entity/Q2656885",2
"2496","http://www.wikidata.org/entity/Q2332170","http://www.wikidata.org/entity/Q2698829",30
"2497","http://www.wikidata.org/entity/Q2332170","http://www.wikidata.org/entity/Q49426",14
"2498","http://www.wikidata.org/entity/Q2332170","http://www.wikidata.org/entity/Q5869076",2
"2499","http://www.wikidata.org/entity/Q2332170","http://www.wikidata.org/entity/Q81215455",2
"2500","http://www.wikidata.org/entity/Q2340063","http://www.wikidata.org/entity/Q2656885",2
"2501","http://www.wikidata.org/entity/Q2340063","http://www.wikidata.org/entity/Q711591",2
"2502","http://www.wikidata.org/entity/Q2340063","http://www.wikidata.org/entity/Q968961",2
"2503","http://www.wikidata.org/entity/Q2344650","http://www.wikidata.org/entity/Q370308",2
"2504","http://www.wikidata.org/entity/Q2344650","http://www.wikidata.org/entity/Q79164",2
"2505","http://www.wikidata.org/entity/Q2353716","http://www.wikidata.org/entity/Q5817751",2
"2506","http://www.wikidata.org/entity/Q2355578","http://www.wikidata.org/entity/Q4430625",4
"2507","http://www.wikidata.org/entity/Q2364486","http://www.wikidata.org/entity/Q5967737",112
"2508","http://www.wikidata.org/entity/Q2364486","http://www.wikidata.org/entity/Q640838",8
"2509","http://www.wikidata.org/entity/Q23674954","http://www.wikidata.org/entity/Q5040801",2
"2510","http://www.wikidata.org/entity/Q23674954","http://www.wikidata.org/entity/Q80868289",18
"2511","http://www.wikidata.org/entity/Q23675092","http://www.wikidata.org/entity/Q3133516",20
"2512","http://www.wikidata.org/entity/Q2375353","http://www.wikidata.org/entity/Q924725",6
"2513","http://www.wikidata.org/entity/Q23944713","http://www.wikidata.org/entity/Q2537286",2
"2514","http://www.wikidata.org/entity/Q23944713","https://orcid.org/0000-0002-7686-8610",10
"2515","http://www.wikidata.org/entity/Q23988543","http://www.wikidata.org/entity/Q5625930",8
"2516","http://www.wikidata.org/entity/Q24002874","http://www.wikidata.org/entity/Q2959847",14
"2517","http://www.wikidata.org/entity/Q2426520","http://www.wikidata.org/entity/Q5958282",34
"2518","http://www.wikidata.org/entity/Q2426520","http://www.wikidata.org/entity/Q78746",4
"2519","http://www.wikidata.org/entity/Q2426520","http://www.wikidata.org/entity/Q88910",58
"2520","http://www.wikidata.org/entity/Q2427703","http://www.wikidata.org/entity/Q347356",18
"2521","http://www.wikidata.org/entity/Q2427703","http://www.wikidata.org/entity/Q4442805",2
"2522","http://www.wikidata.org/entity/Q2447966","http://www.wikidata.org/entity/Q36591",42
"2523","http://www.wikidata.org/entity/Q2458459","http://www.wikidata.org/entity/Q933820",2
"2524","http://www.wikidata.org/entity/Q2460005","http://www.wikidata.org/entity/Q68099",4
"2525","http://www.wikidata.org/entity/Q2464202","http://www.wikidata.org/entity/Q4272889",1540
"2526","http://www.wikidata.org/entity/Q2479753","http://www.wikidata.org/entity/Q5363183",1444
"2527","http://www.wikidata.org/entity/Q2479753","https://orcid.org/0000-0003-4013-3804",26
"2528","http://www.wikidata.org/entity/Q24890352","http://www.wikidata.org/entity/Q5868556",30
"2529","http://www.wikidata.org/entity/Q249152","http://www.wikidata.org/entity/Q445147",6
"2530","http://www.wikidata.org/entity/Q2495258","http://www.wikidata.org/entity/Q781362",6
"2531","http://www.wikidata.org/entity/Q2495258","https://orcid.org/0000-0002-5963-349X",2
"2532","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q2695559",1488
"2533","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q3081418",38
"2534","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q4077471",3866
"2535","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q4107602",2882
"2536","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q4164135",1046
"2537","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q449930",12
"2538","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q454806",66
"2539","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q510009",2
"2540","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q5816173",2
"2541","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q62855",10
"2542","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q727273",2
"2543","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q7781596",2
"2544","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q8339425",4
"2545","http://www.wikidata.org/entity/Q250148","http://www.wikidata.org/entity/Q87203827",598
"2546","http://www.wikidata.org/entity/Q250148","https://orcid.org/0000-0002-7619-824X",2
"2547","http://www.wikidata.org/entity/Q250148","https://orcid.org/0000-0002-7788-2545",14
"2548","http://www.wikidata.org/entity/Q250148","https://orcid.org/0000-0002-8509-0556",2
"2549","http://www.wikidata.org/entity/Q250148","https://orcid.org/0000-0003-4013-3804",2
"2550","http://www.wikidata.org/entity/Q2502575","http://www.wikidata.org/entity/Q2601687",2
"2551","http://www.wikidata.org/entity/Q2502575","http://www.wikidata.org/entity/Q2688176",58
"2552","http://www.wikidata.org/entity/Q2502575","http://www.wikidata.org/entity/Q5657931",4
"2553","http://www.wikidata.org/entity/Q2502575","http://www.wikidata.org/entity/Q6076533",2
"2554","http://www.wikidata.org/entity/Q2502575","http://www.wikidata.org/entity/Q68637",2
"2555","http://www.wikidata.org/entity/Q2504754","http://www.wikidata.org/entity/Q2663440",2
"2556","http://www.wikidata.org/entity/Q2504754","http://www.wikidata.org/entity/Q3009492",560
"2557","http://www.wikidata.org/entity/Q2504754","http://www.wikidata.org/entity/Q553714",2
"2558","http://www.wikidata.org/entity/Q2504754","http://www.wikidata.org/entity/Q942078",12
"2559","http://www.wikidata.org/entity/Q2504754","http://www.wikidata.org/entity/Q97368240",4
"2560","http://www.wikidata.org/entity/Q2505994","http://www.wikidata.org/entity/Q2567402",8
"2561","http://www.wikidata.org/entity/Q2505994","http://www.wikidata.org/entity/Q553714",8
"2562","http://www.wikidata.org/entity/Q2505994","http://www.wikidata.org/entity/Q8003467",4
"2563","http://www.wikidata.org/entity/Q2506718","http://www.wikidata.org/entity/Q4468157",2
"2564","http://www.wikidata.org/entity/Q2506718","http://www.wikidata.org/entity/Q5558302",2
"2565","http://www.wikidata.org/entity/Q2506718","http://www.wikidata.org/entity/Q7183790",2
"2566","http://www.wikidata.org/entity/Q2506718","http://www.wikidata.org/entity/Q952825",4
"2567","http://www.wikidata.org/entity/Q2517998","http://www.wikidata.org/entity/Q76159",2
"2568","http://www.wikidata.org/entity/Q2528400","http://www.wikidata.org/entity/Q3090721",18
"2569","http://www.wikidata.org/entity/Q2528400","https://orcid.org/0000-0001-9785-1538",482
"2570","http://www.wikidata.org/entity/Q2528400","https://orcid.org/0000-0002-4233-4549",8
"2571","http://www.wikidata.org/entity/Q2537286","https://orcid.org/0000-0002-7686-8610",16
"2572","http://www.wikidata.org/entity/Q2547765","http://www.wikidata.org/entity/Q6118176",184
"2573","http://www.wikidata.org/entity/Q2547765","http://www.wikidata.org/entity/Q933820",184
"2574","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q2585363",4
"2575","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q2590065",100
"2576","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q3009492",8
"2577","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q553714",10390
"2578","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q6134299",36
"2579","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q615605",354
"2580","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q6232235",208
"2581","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q66386612",1268
"2582","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q95689368",50
"2583","http://www.wikidata.org/entity/Q2567402","http://www.wikidata.org/entity/Q97368240",2
"2584","http://www.wikidata.org/entity/Q2571300","http://www.wikidata.org/entity/Q449930",42
"2585","http://www.wikidata.org/entity/Q2571300","https://orcid.org/0000-0002-5963-349X",12
"2586","http://www.wikidata.org/entity/Q2579338","http://www.wikidata.org/entity/Q926159",2
"2587","http://www.wikidata.org/entity/Q2583058","http://www.wikidata.org/entity/Q62088197",60
"2588","http://www.wikidata.org/entity/Q2585363","http://www.wikidata.org/entity/Q541549",2
"2589","http://www.wikidata.org/entity/Q2585363","http://www.wikidata.org/entity/Q553714",1156
"2590","http://www.wikidata.org/entity/Q2585363","http://www.wikidata.org/entity/Q66663399",210
"2591","http://www.wikidata.org/entity/Q2585626","https://orcid.org/0000-0002-8843-0317",2
"2592","http://www.wikidata.org/entity/Q2586726","http://www.wikidata.org/entity/Q783158",22
"2593","http://www.wikidata.org/entity/Q2590065","http://www.wikidata.org/entity/Q2663440",14
"2594","http://www.wikidata.org/entity/Q2590065","http://www.wikidata.org/entity/Q32914816",8
"2595","http://www.wikidata.org/entity/Q2590065","http://www.wikidata.org/entity/Q49426",2
"2596","http://www.wikidata.org/entity/Q2590065","http://www.wikidata.org/entity/Q5372895",2
"2597","http://www.wikidata.org/entity/Q2590065","http://www.wikidata.org/entity/Q553714",300
"2598","http://www.wikidata.org/entity/Q2590065","http://www.wikidata.org/entity/Q8771913",240
"2599","http://www.wikidata.org/entity/Q2596174","http://www.wikidata.org/entity/Q3159927",2
"2600","http://www.wikidata.org/entity/Q2596174","http://www.wikidata.org/entity/Q5393755",12
"2601","http://www.wikidata.org/entity/Q2596174","http://www.wikidata.org/entity/Q5491168",338
"2602","http://www.wikidata.org/entity/Q2596174","http://www.wikidata.org/entity/Q5937075",24
"2603","http://www.wikidata.org/entity/Q2600470","http://www.wikidata.org/entity/Q3822242",4
"2604","http://www.wikidata.org/entity/Q2600470","http://www.wikidata.org/entity/Q429017",6
"2605","http://www.wikidata.org/entity/Q2600470","http://www.wikidata.org/entity/Q7372334",160
"2606","http://www.wikidata.org/entity/Q2600470","http://www.wikidata.org/entity/Q7790438",10
"2607","http://www.wikidata.org/entity/Q2600470","http://www.wikidata.org/entity/Q927582",2
"2608","http://www.wikidata.org/entity/Q2601505","http://www.wikidata.org/entity/Q890923",4
"2609","http://www.wikidata.org/entity/Q2601687","http://www.wikidata.org/entity/Q84579",2
"2610","http://www.wikidata.org/entity/Q2601698","http://www.wikidata.org/entity/Q5925795",2
"2611","http://www.wikidata.org/entity/Q2601921","http://www.wikidata.org/entity/Q3090721",886
"2612","http://www.wikidata.org/entity/Q2601921","http://www.wikidata.org/entity/Q435038",4
"2613","http://www.wikidata.org/entity/Q2601921","http://www.wikidata.org/entity/Q5537873",2
"2614","http://www.wikidata.org/entity/Q2601921","http://www.wikidata.org/entity/Q6012831",2
"2615","http://www.wikidata.org/entity/Q2601921","http://www.wikidata.org/entity/Q6963048",4
"2616","http://www.wikidata.org/entity/Q2611285","http://www.wikidata.org/entity/Q3088960",2
"2617","http://www.wikidata.org/entity/Q2611285","http://www.wikidata.org/entity/Q553714",684
"2618","http://www.wikidata.org/entity/Q2612272","http://www.wikidata.org/entity/Q39658",2
"2619","http://www.wikidata.org/entity/Q2617258","http://www.wikidata.org/entity/Q5804349",16
"2620","http://www.wikidata.org/entity/Q26179017","http://www.wikidata.org/entity/Q95390301",58
"2621","http://www.wikidata.org/entity/Q2620894","http://www.wikidata.org/entity/Q5762493",186
"2622","http://www.wikidata.org/entity/Q2620894","http://www.wikidata.org/entity/Q5973883",12
"2623","http://www.wikidata.org/entity/Q2624463","http://www.wikidata.org/entity/Q4758589",2
"2624","http://www.wikidata.org/entity/Q2624463","http://www.wikidata.org/entity/Q6205005",2
"2625","http://www.wikidata.org/entity/Q2632171","http://www.wikidata.org/entity/Q553809",2
"2626","http://www.wikidata.org/entity/Q2632171","http://www.wikidata.org/entity/Q555546",2
"2627","http://www.wikidata.org/entity/Q2634689","http://www.wikidata.org/entity/Q3159964",2
"2628","http://www.wikidata.org/entity/Q2643365","https://orcid.org/0000-0002-7619-824X",2
"2629","http://www.wikidata.org/entity/Q264482","http://www.wikidata.org/entity/Q557375",2
"2630","http://www.wikidata.org/entity/Q264482","http://www.wikidata.org/entity/Q658307",2
"2631","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q2840308",284
"2632","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q4164135",146
"2633","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q5800069",136
"2634","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q5877838",10
"2635","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q5958294",64
"2636","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q711591",16
"2637","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q80398650",6
"2638","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q817600",34
"2639","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q8344897",32
"2640","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q87901404",5056
"2641","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q87917553",1776
"2642","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q933930",16
"2643","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q968961",8
"2644","http://www.wikidata.org/entity/Q2656885","http://www.wikidata.org/entity/Q97368240",824
"2645","http://www.wikidata.org/entity/Q2659116","http://www.wikidata.org/entity/Q6215799",2
"2646","http://www.wikidata.org/entity/Q2659116","http://www.wikidata.org/entity/Q730310",2
"2647","http://www.wikidata.org/entity/Q2659116","http://www.wikidata.org/entity/Q76111",2
"2648","http://www.wikidata.org/entity/Q2659116","https://orcid.org/0000-0002-8843-0317",4
"2649","http://www.wikidata.org/entity/Q266266","http://www.wikidata.org/entity/Q432777",20
"2650","http://www.wikidata.org/entity/Q2664528","http://www.wikidata.org/entity/Q2679156",186
"2651","http://www.wikidata.org/entity/Q2664528","https://orcid.org/0000-0001-8942-1554",372
"2652","http://www.wikidata.org/entity/Q266663","http://www.wikidata.org/entity/Q3339683",2
"2653","http://www.wikidata.org/entity/Q266663","http://www.wikidata.org/entity/Q346126",4
"2654","http://www.wikidata.org/entity/Q266663","http://www.wikidata.org/entity/Q58824561",6
"2655","http://www.wikidata.org/entity/Q266663","http://www.wikidata.org/entity/Q6167727",5244
"2656","http://www.wikidata.org/entity/Q266663","http://www.wikidata.org/entity/Q75991587",4
"2657","http://www.wikidata.org/entity/Q26714160","https://orcid.org/0000-0002-7053-8557",8
"2658","http://www.wikidata.org/entity/Q26714160","https://orcid.org/0000-0002-7991-6593",8270
"2659","http://www.wikidata.org/entity/Q26714160","https://orcid.org/0000-0003-1790-4332",7268
"2660","http://www.wikidata.org/entity/Q2679156","http://www.wikidata.org/entity/Q56041985",394
"2661","http://www.wikidata.org/entity/Q2688176","http://www.wikidata.org/entity/Q3776531",1386
"2662","http://www.wikidata.org/entity/Q2688176","http://www.wikidata.org/entity/Q64845",36
"2663","http://www.wikidata.org/entity/Q2688176","http://www.wikidata.org/entity/Q650220",2
"2664","http://www.wikidata.org/entity/Q2688176","http://www.wikidata.org/entity/Q68637",4420
"2665","http://www.wikidata.org/entity/Q2688176","http://www.wikidata.org/entity/Q85207",2
"2666","http://www.wikidata.org/entity/Q2688176","http://www.wikidata.org/entity/Q98280",2
"2667","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q351167",18
"2668","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q36624144",2
"2669","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q4077471",2940
"2670","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q4107602",10224
"2671","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q4736859",2
"2672","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q5706969",30
"2673","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q5816173",290
"2674","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q6108714",42
"2675","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q6167725",4
"2676","http://www.wikidata.org/entity/Q2695559","http://www.wikidata.org/entity/Q67428452",76
"2677","http://www.wikidata.org/entity/Q26966373","http://www.wikidata.org/entity/Q55014088",42
"2678","http://www.wikidata.org/entity/Q2698829","http://www.wikidata.org/entity/Q460241",2
"2679","http://www.wikidata.org/entity/Q2698829","https://orcid.org/0000-0001-9785-1538",2
"2680","http://www.wikidata.org/entity/Q2715938","http://www.wikidata.org/entity/Q3181442",24
"2681","http://www.wikidata.org/entity/Q2717251","http://www.wikidata.org/entity/Q5926034",2
"2682","http://www.wikidata.org/entity/Q2718138","http://www.wikidata.org/entity/Q5926034",60
"2683","http://www.wikidata.org/entity/Q2719575","http://www.wikidata.org/entity/Q5407225",12
"2684","http://www.wikidata.org/entity/Q27440699","http://www.wikidata.org/entity/Q27440700",46
"2685","http://www.wikidata.org/entity/Q27440699","http://www.wikidata.org/entity/Q2911375",26
"2686","http://www.wikidata.org/entity/Q27440700","http://www.wikidata.org/entity/Q2911375",72
"2687","http://www.wikidata.org/entity/Q27440700","http://www.wikidata.org/entity/Q955086",2
"2688","http://www.wikidata.org/entity/Q27460682","http://www.wikidata.org/entity/Q469822",4
"2689","http://www.wikidata.org/entity/Q27460682","http://www.wikidata.org/entity/Q946010",2
"2690","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q359462",2
"2691","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q4101589",10
"2692","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q5829538",170
"2693","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q5830232",2
"2694","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q6128568",48
"2695","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q8963904",8
"2696","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q9051263",1494
"2697","http://www.wikidata.org/entity/Q2748897","http://www.wikidata.org/entity/Q942126",2
"2698","http://www.wikidata.org/entity/Q2754924","http://www.wikidata.org/entity/Q963342",2
"2699","http://www.wikidata.org/entity/Q28035464","http://www.wikidata.org/entity/Q5615062",2
"2700","http://www.wikidata.org/entity/Q28125757","http://www.wikidata.org/entity/Q47086803",2
"2701","http://www.wikidata.org/entity/Q28146830","http://www.wikidata.org/entity/Q94522",2
"2702","http://www.wikidata.org/entity/Q28148127","http://www.wikidata.org/entity/Q2848789",4
"2703","http://www.wikidata.org/entity/Q2821491","http://www.wikidata.org/entity/Q630039",8
"2704","http://www.wikidata.org/entity/Q2831834","http://www.wikidata.org/entity/Q5829538",4
"2705","http://www.wikidata.org/entity/Q2833235","http://www.wikidata.org/entity/Q425571",2
"2706","http://www.wikidata.org/entity/Q2833235","http://www.wikidata.org/entity/Q5929238",2
"2707","http://www.wikidata.org/entity/Q2833235","http://www.wikidata.org/entity/Q5972025",4
"2708","http://www.wikidata.org/entity/Q2833235","http://www.wikidata.org/entity/Q912007",2
"2709","http://www.wikidata.org/entity/Q2835195","http://www.wikidata.org/entity/Q3579894",552
"2710","http://www.wikidata.org/entity/Q2839658","http://www.wikidata.org/entity/Q723149",122
"2711","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q4798733",6
"2712","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q5052102",2
"2713","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q5904341",2
"2714","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q6045013",2
"2715","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q6282164",6
"2716","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q633378",2
"2717","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q6525437",12
"2718","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q6780787",6
"2719","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q7383565",2
"2720","http://www.wikidata.org/entity/Q2840308","http://www.wikidata.org/entity/Q87901404",140
"2721","http://www.wikidata.org/entity/Q2843692","http://www.wikidata.org/entity/Q6090892",6
"2722","http://www.wikidata.org/entity/Q2843692","http://www.wikidata.org/entity/Q94522",32
"2723","http://www.wikidata.org/entity/Q2848283","http://www.wikidata.org/entity/Q813055",10
"2724","http://www.wikidata.org/entity/Q2848283","https://orcid.org/0000-0003-2599-4577",20
"2725","http://www.wikidata.org/entity/Q2848789","http://www.wikidata.org/entity/Q3424938",6
"2726","http://www.wikidata.org/entity/Q28519226","http://www.wikidata.org/entity/Q94608257",2
"2727","http://www.wikidata.org/entity/Q2857141","http://www.wikidata.org/entity/Q3184048",10
"2728","http://www.wikidata.org/entity/Q2860148","http://www.wikidata.org/entity/Q54443418",10
"2729","http://www.wikidata.org/entity/Q2860148","http://www.wikidata.org/entity/Q6766277",18
"2730","http://www.wikidata.org/entity/Q2865224","http://www.wikidata.org/entity/Q3057217",2
"2731","http://www.wikidata.org/entity/Q2865247","http://www.wikidata.org/entity/Q82035773",2
"2732","http://www.wikidata.org/entity/Q2868331","http://www.wikidata.org/entity/Q6028684",4
"2733","http://www.wikidata.org/entity/Q2878904","http://www.wikidata.org/entity/Q4527138",2
"2734","http://www.wikidata.org/entity/Q2878904","http://www.wikidata.org/entity/Q5393755",2
"2735","http://www.wikidata.org/entity/Q2878904","http://www.wikidata.org/entity/Q968961",2
"2736","http://www.wikidata.org/entity/Q28815130","http://www.wikidata.org/entity/Q84167374",822
"2737","http://www.wikidata.org/entity/Q2881785","http://www.wikidata.org/entity/Q5925660",4
"2738","http://www.wikidata.org/entity/Q2881785","http://www.wikidata.org/entity/Q5933463",2
"2739","http://www.wikidata.org/entity/Q2882932","http://www.wikidata.org/entity/Q531618",22
"2740","http://www.wikidata.org/entity/Q2883617","http://www.wikidata.org/entity/Q5904010",2
"2741","http://www.wikidata.org/entity/Q2884405","http://www.wikidata.org/entity/Q6016047",36
